,frame,RBD_CA0:ROF,RBD_CA0:DNS,RBD_CA0:RMSD,RBD__2__CH_CA0,CH_CA0:ROF,CH_CA0:DNS,CH_CA0:RMSD,RBD__2__GLY10,GLY10:ROF,GLY10:DNS,GLY10:RMSD,RBD__2__GLY11,GLY11:ROF,GLY11:DNS,GLY11:RMSD,RBD__2__GLY12,GLY12:ROF,GLY12:DNS,GLY12:RMSD,RBD__2__GLY13,GLY13:ROF,GLY13:DNS,GLY13:RMSD,RBD__2__GLY14,GLY14:ROF,GLY14:DNS,GLY14:RMSD,RBD__2__GLY27,GLY27:ROF,GLY27:DNS,GLY27:RMSD,RBD__2__GLY30,GLY30:ROF,GLY30:DNS,GLY30:RMSD,RBD__2__GLY36,GLY36:ROF,GLY36:DNS,GLY36:RMSD,RBD__2__GLY4,GLY4:ROF,GLY4:DNS,GLY4:RMSD,RBD__2__GLY42,GLY42:ROF,GLY42:DNS,GLY42:RMSD,RBD__2__GLY43,GLY43:ROF,GLY43:DNS,GLY43:RMSD,RBD__2__GLY44,GLY44:ROF,GLY44:DNS,GLY44:RMSD,RBD__2__GLY56,GLY56:ROF,GLY56:DNS,GLY56:RMSD,RBD__2__GLY58,GLY58:ROF,GLY58:DNS,GLY58:RMSD,RBD__2__backbone0,backbone0:ROF,backbone0:DNS,backbone0:RMSD
1452,frame_1452,2.0988365083793235,0.8384647,0.55357426,9.48945483631318,2.44188788197386,0.2961741,0.19279405,3.4204915720858304,2.088115002762348,0.50233114,0.383103,2.3517468585005683,2.651835142002024,0.45157462,0.5503755,3.9457833175404358,4.460498134133939,0.423059,0.8477228,4.204174832612019,2.212628458229684,0.22804059,0.3664397,4.941923668260503,3.640066858819914,0.22804059,0.4683301,4.200322025248456,5.803399713213098,0.6483123,0.7775656,2.713355036580173,4.069657133324646,0.43176,0.8819126,3.957303203101657,1.5005523868426194,0.423059,0.5915406,2.3929688946895844,4.085657021598237,0.71576387,1.0881554,1.9771612589757157,2.4107971965191437,0.423059,0.52195597,3.6699243301208258,2.899260649835188,0.45157462,0.87795794,4.053448142255183,4.39387597043192,0.423059,0.85260653,4.336598834790142,5.357006432879413,0.4793723,1.868894,3.674113115194824,3.040293884381112,0.423059,1.0946732,5.1707947467483075,4.956734729642509,63.329758,0.49541882
1453,frame_1453,2.0974792762697088,0.83971804,0.57632214,9.552286927900765,2.4601945048412683,0.29661682,0.1894181,3.4267984329537566,2.149624200470057,0.50308204,0.32326528,2.3508098878686856,2.713916490395023,0.45224965,0.5858055,3.906667987888452,4.449885175595112,0.42369136,0.84737176,4.242701692077887,2.187897287082576,0.22838147,0.38679743,4.957328316977245,3.5772575159753046,0.22838147,0.42160258,4.2717436382638265,5.797344041128792,0.6492814,0.74857646,2.7361266136719005,4.117956857315457,0.43240538,0.91170156,4.0145937945757115,1.45102118709967,0.42369136,0.587293,2.38095418261441,4.10433724958449,0.7168338,1.0259959,1.896602031132751,2.462377367530282,0.42369136,0.45512927,3.6710802423722995,2.892420587469316,0.45224965,0.94880617,4.254576001204152,4.491105825476111,0.42369136,0.81297874,4.235800504529974,5.443236220093835,0.48008886,1.9444257,3.648046155620906,2.894349867045016,0.42369136,1.2414564,5.209692675686468,4.966429564731811,63.424423,0.5066776
1454,frame_1454,2.1095389214154325,0.8389657,0.5510871,9.564892552574381,2.428794077410034,0.29635108,0.19315045,3.4131429522298142,2.0921845635380008,0.50263137,0.41774738,2.3662379466678916,2.6795633951879854,0.45184448,0.5987148,3.8937848597371247,4.503970136627725,0.42331177,0.8495443,4.17716182792101,2.130634568031516,0.22817686,0.35204828,5.090891774003549,3.593702416848885,0.22817686,0.40513137,4.291792901618854,5.741158834791252,0.6486997,0.7587197,2.773724325740714,4.094371870900657,0.43201804,0.9423423,4.042969321483421,1.4716601242000422,0.42331177,0.54921204,2.415046480764902,3.996834277189495,0.7161916,1.0591716,1.9219257655330297,2.421396283090252,0.42331177,0.5421328,3.699952592673463,2.906602011371235,0.45184448,0.97170085,4.362511940178999,4.471771886424484,0.42331177,0.8234797,4.212854354972783,5.469790077511804,0.47965878,1.9074596,3.7863064474282515,2.858992680020133,0.42331177,1.2187369,5.242091489816302,4.95695642667241,63.367603,0.505438
1455,frame_1455,2.1161442628820595,0.8390052,0.5464906,9.498613967187513,2.433164662261848,0.29636502,0.1900411,3.4741553833183647,2.036337179432264,0.502655,0.4390681,2.3176662186678683,2.7222682343811666,0.4518657,0.58609134,3.897492405118392,4.492784318503235,0.42333168,0.8675991,4.3428474229032314,2.127101388973945,0.2281876,0.3618471,4.999292362177177,3.557296025448161,0.2281876,0.40023473,4.293038180856985,5.76992665988125,0.6487302,0.7459065,2.7472443180974206,4.100500520867643,0.43203834,0.9179399,3.9688078123642723,1.5248240654019327,0.42333168,0.54434156,2.3789976206253924,4.051758726858549,0.71622527,0.92008024,1.975284602397123,2.479309045368986,0.42333168,0.58693403,3.5836003588688268,2.914671378904868,0.4518657,0.92313975,4.308771170936121,4.46525661999245,0.42333168,0.78330976,4.296207364547645,5.5174716706987965,0.47968128,1.9501334,3.683192159975237,2.8807035679468087,0.42333168,1.2368041,5.1910605472769555,4.955228844605689,63.370583,0.48675036
1456,frame_1456,2.1094915900177247,0.8394716,0.56609035,9.49568736055438,2.4250193069745163,0.29652977,0.19321497,3.5158048178757544,2.050722127014408,0.5029344,0.38985926,2.364510327298711,2.673844847483553,0.4521169,0.59802455,3.877910718433345,4.372437163114654,0.42356706,0.8585472,4.176395512350561,2.1282890883615284,0.22831444,0.37209737,5.0278592751775975,3.568069868866265,0.22831444,0.38649657,4.216298932832793,5.804225479799997,0.6490908,0.73534447,2.7589322240288827,4.086786799532959,0.43227848,0.96357673,3.8824661904530426,1.473489450344018,0.42356706,0.51684165,2.4051169534148613,4.018884370173654,0.7166235,0.99869436,1.9936577344402542,2.513118228392122,0.42356706,0.56522846,3.6718371494104276,2.8533923396048766,0.4521169,0.87280893,4.343919490424024,4.499687011086076,0.42356706,0.8536922,4.352216213172283,5.4533457046574805,0.47994798,2.0208137,3.704932580866528,2.9308818302771287,0.42356706,1.1752328,5.186805449274861,4.958988950745205,63.405815,0.48327106
1457,frame_1457,2.096231051418351,0.8392458,0.5459208,9.427764302104128,2.435992577610633,0.29645002,0.17044863,3.574719982637599,2.0662796451412984,0.50279915,0.39539245,2.351874188123878,2.630811950115993,0.4519953,0.5797995,3.796429088944559,4.452669084198942,0.42345312,0.87653154,4.200044711554051,2.116957553095299,0.22825305,0.37629887,5.0157139638157835,3.59699348991082,0.22825305,0.40979785,4.172547704633525,5.830632707524806,0.6489163,0.74836797,2.740745210526328,4.111761519070637,0.43216226,0.9310653,3.81912384405328,1.5180446220895052,0.42345312,0.51064414,2.348055228129801,4.021482919413419,0.7164307,0.99875045,2.0761339782762214,2.441584037105731,0.42345312,0.56102985,3.656164638822449,2.8929181555056256,0.4519953,0.92328584,4.316803963701815,4.517587265091163,0.42345312,0.7949809,4.291231641936812,5.576222967872733,0.4798189,1.9894173,3.680290658100733,3.0075691639945346,0.42345312,1.1774995,5.1248174777325,4.957744876453464,63.38876,0.48471546
1458,frame_1458,2.085076331612437,0.8400137,0.5228707,9.480440813342582,2.421883417623572,0.29672125,0.18964489,3.504722107078142,2.1157562209118224,0.5032592,0.426519,2.3753907376191403,2.641579770212015,0.45240885,0.58118224,3.911397079152276,4.389833285945024,0.42384055,0.8745587,4.192283846944882,2.1207154169751767,0.22846186,0.34351492,5.104541769927349,3.501386486443624,0.22846186,0.34362465,4.215385117343723,5.821461475144526,0.64950997,0.7390092,2.789277913473419,4.083545477569354,0.43255767,0.9024804,3.897177656799487,1.5123043398901057,0.42384055,0.4550618,2.3095468316301093,4.028992799068967,0.7170862,0.94773066,2.0212733725657634,2.46592600469408,0.42384055,0.48360732,3.6470262288956983,2.855118004268887,0.45240885,0.9105291,4.416022805179231,4.487207653171221,0.42384055,0.7832338,4.355741958107072,5.52464613153413,0.48025787,2.056737,3.7694409415249437,3.024447819857341,0.42384055,1.1577008,5.16028746346098,4.966834963192139,63.446754,0.47798768
1459,frame_1459,2.070665740561662,0.8391349,0.5193646,9.45626761855481,2.439819701053278,0.29641083,0.19126977,3.470253369914479,2.155097622605494,0.50273263,0.39687544,2.328831345975343,2.603228352377703,0.45193553,0.5376321,3.872350326651688,4.391826959941408,0.4233971,0.9001546,4.095620253362942,2.1691887624612534,0.22822286,0.36126122,5.01879750731762,3.6626132852602327,0.22822286,0.3609182,4.196984802276094,5.800888928027089,0.6488304,0.7224047,2.7581122631957835,4.092872916759747,0.4321051,0.83772933,3.7896186119705066,1.5685393818238689,0.4233971,0.51161957,2.3417694575980645,4.051958198870669,0.71633595,1.0013933,2.0570884920818773,2.4021040325432303,0.4233971,0.47901282,3.5311015085427626,2.902257105310022,0.45193553,0.92707306,4.3015353953318325,4.462208576463852,0.4233971,0.7462451,4.286408320538959,5.565378089096059,0.47975543,1.9688226,3.752533353102366,3.0311989848769727,0.4233971,1.1223466,5.1575865891470105,4.969056678337688,63.380375,0.4842281
1460,frame_1460,2.060796376597367,0.8391148,0.52285737,9.491284558386134,2.455794589755344,0.2964037,0.18839192,3.480568538590503,2.133612846335162,0.50272065,0.38036826,2.462736190352554,2.7184518091254546,0.45192474,0.5185074,4.220277293211461,4.407841244278969,0.423387,0.8672561,4.2142849090332275,2.2219206600084886,0.2282174,0.34072766,5.0695338224503965,3.642687811831101,0.2282174,0.31595972,4.287708760506927,5.82584922766181,0.6488149,0.7324923,2.8375210797880652,4.121178753836444,0.43209475,0.87903893,3.7614965690825475,1.5270380313916088,0.423387,0.56811804,2.3017232539765207,4.036367567457003,0.71631885,0.9569888,1.9853887398546446,2.4122363237032727,0.423387,0.49443698,3.6142579142561453,2.9824049317317898,0.45192474,1.0031618,4.347389594704188,4.496716643269681,0.423387,0.758539,4.545522498596238,5.408166015243403,0.47974393,1.9682306,3.8438577447789446,3.129300374843501,0.423387,1.222854,5.189912222231204,4.963481103817375,63.37886,0.49170902
1461,frame_1461,2.0739336491759675,0.83850527,0.53534794,9.514679389708295,2.4408545144334632,0.2961884,0.18711218,3.363535048054339,2.161907284902693,0.5023555,0.35653135,2.411893089628797,2.7263018868075,0.4515965,0.53776145,4.128112374665158,4.456430673882406,0.4230795,0.86344206,4.333400669974469,2.2402656310798545,0.22805163,0.32441664,5.093107995970019,3.7136913719536633,0.22805163,0.32954875,4.341782710412383,5.818145134866118,0.6483437,0.70398396,2.8155938643338527,4.144881022050526,0.4317809,0.8704852,3.801631034317143,1.4830083327739618,0.4230795,0.5477553,2.3489201265062047,3.994346270874977,0.7157985,0.88384664,1.946330779366618,2.4447705382771114,0.4230795,0.5096227,3.6753619588855253,2.95660900140171,0.4515965,0.9694018,4.249714273044968,4.488830542754037,0.4230795,0.78610986,4.588516253146476,5.52629282406146,0.4793955,1.9106998,3.7714676799133167,3.038407960340297,0.4230795,1.2107157,5.215503419505518,4.958084777025724,63.33282,0.48776227
1462,frame_1462,2.069531380921841,0.839526,0.5076453,9.51883171583897,2.463926660394137,0.296549,0.18358263,3.3620674431867923,2.1390609754045826,0.50296706,0.3150934,2.443882665359279,2.745288515658344,0.45214626,0.5149487,4.144383497890564,4.505418889044491,0.4235945,0.87393034,4.386207952722163,2.2268279061721903,0.22832924,0.34760743,5.10522975679717,3.731311948906413,0.22832924,0.3155094,4.357739125225299,5.800049666676726,0.6491329,0.72470856,2.7978350391883646,4.153778196225972,0.43230656,0.8629394,3.706733813562665,1.4664532367715823,0.4235945,0.58014387,2.4800786890411923,4.0359354000097305,0.7166699,0.8402211,1.9532225752019083,2.46877603019198,0.4235945,0.52582824,3.746154167887646,2.9478365544420018,0.45214626,0.9395946,4.305977387990724,4.55589508681098,0.4235945,0.7630457,4.51216937673977,5.451415329786288,0.4799791,1.8298917,3.731045505287275,2.9980566172488103,0.4235945,1.1704458,5.225853394545122,4.96343092373157,63.409924,0.49492797
1463,frame_1463,2.06902003013196,0.83809483,0.52485603,9.513427352938184,2.445364810727564,0.29604346,0.1819387,3.3773753760866687,2.1895348092425846,0.5021096,0.39197603,2.465822107311469,2.72956853382809,0.45137542,0.50932527,4.03503862655545,4.538419035771757,0.4228724,0.85607857,4.341507443780735,2.13287629087793,0.22794001,0.30213273,5.180568444342519,3.668407596841624,0.22794001,0.3373357,4.400533172799461,5.819862029314597,0.6480263,0.7170971,2.833943615339941,4.118906283306778,0.43156958,0.87870735,3.7543505730506825,1.4622978460330942,0.4228724,0.48800695,2.4646405740400996,4.003398566419952,0.71544814,0.87948686,1.927927311752598,2.456740417158073,0.4228724,0.4728596,3.750447649114651,2.9695879205748,0.45137542,0.9081987,4.346090900259673,4.475571931221521,0.4228724,0.8015393,4.433388992775073,5.505783320682952,0.47916082,1.8863677,3.7458057979160855,2.981125668466239,0.4228724,1.033983,5.218016168301446,4.965384655711464,63.301823,0.4812503
1464,frame_1464,2.0788668665020547,0.83862454,0.5306134,9.532727245669323,2.4324309945215705,0.29623052,0.18747707,3.4498998576093487,2.152717633788457,0.5024269,0.40578336,2.437354193389348,2.736323143086827,0.4516607,0.5528163,3.945608326839041,4.560683430295691,0.4231396,0.9068038,4.2994575384241855,2.2406079113178965,0.22808404,0.30236435,5.035828543042128,3.61936761107881,0.22808404,0.3988041,4.306175550587003,5.827568450456398,0.64843583,0.70330995,2.7796562728651835,4.130513892298861,0.43184233,0.9087137,3.772908839631306,1.5392633759652536,0.4231396,0.569443,2.525824781449463,3.996892663667393,0.7159003,0.8745607,1.8535635973763842,2.421915024841962,0.4231396,0.4962744,3.681947317290545,2.972776017284018,0.4516607,0.9074943,4.318204240057782,4.460675191432536,0.4231396,0.9015706,4.325342045453051,5.488740182941861,0.47946364,1.828132,3.7598169872285476,3.118579061521274,0.4231396,1.1220964,5.19928375141102,4.966162028140973,63.34183,0.4868217
1465,frame_1465,2.072635490089791,0.83887327,0.5056339,9.470933057040401,2.428180100691221,0.2963184,0.17597736,3.367378347598584,2.185331527130915,0.50257593,0.36921725,2.4885436851189677,2.686623112784634,0.45179465,0.48773915,3.974757911176186,4.47556617927227,0.42326513,0.8732404,4.250087150051793,2.254240573755967,0.2281517,0.2870183,5.13396992311206,3.583633342757011,0.2281517,0.4121496,4.293940619325185,5.85464656663165,0.6486282,0.7091867,2.842735029326646,4.1339391188124806,0.4319704,0.8794563,3.657537384563106,1.47787629352179,0.42326513,0.5915922,2.4871104926314205,3.939260615285725,0.7161127,0.8736245,1.978937916442653,2.455011564155173,0.42326513,0.45700288,3.771506061417657,2.895623615515897,0.45179465,0.85533535,4.367773709613136,4.468004822789674,0.42326513,0.9312552,4.324491871863367,5.400400330717151,0.47960585,1.9322213,3.631567744470268,3.006528342441247,0.42326513,1.0367463,5.176250893179831,4.961806059494361,63.36062,0.48009932
1466,frame_1466,2.075019963466316,0.83905214,0.49768075,9.490051883867176,2.432080942445201,0.29638156,0.19575214,3.342453305917576,2.1709300425680333,0.50268304,0.33680883,2.451350638565313,2.739634177698352,0.451891,0.50876194,3.9538049779608335,4.433202637885754,0.42335537,0.8881373,4.249863421434244,2.2508345390161684,0.22820035,0.25308585,5.143972711264611,3.630691162593066,0.22820035,0.46441624,4.362551889678439,5.8497377545503655,0.64876646,0.7105595,2.837195317044304,4.145449823532921,0.43206248,0.8837462,3.8337587181591477,1.4287678427503931,0.42335537,0.58545715,2.434289175783105,4.023920452674647,0.7162653,0.8585455,1.8650288360366003,2.4366006721991416,0.42335537,0.47929543,3.807429821081897,2.9098665535464936,0.451891,0.88706064,4.402891309906833,4.516242901062421,0.42335537,0.95392513,4.405370806550556,5.423233454745876,0.4797081,1.8652297,3.7141654659062526,3.002614999549207,0.42335537,1.0731692,5.193190198452207,4.95971332099527,63.374123,0.4846056
1467,frame_1467,2.0820247397625846,0.8390538,0.5038863,9.488264255881559,2.454640710156822,0.2963822,0.20291963,3.3202927926011196,2.1450669611658,0.5026841,0.3527865,2.4097164624011245,2.717462924844659,0.4518919,0.5056851,3.9497797056374955,4.432276733663157,0.42335624,0.88779706,4.267128175218371,2.215476431597477,0.22820081,0.28885376,5.054230589693866,3.5393909016160734,0.22820081,0.39204156,4.285331445388841,5.842496376980535,0.64876777,0.6903988,2.7885414263689414,4.082300527661342,0.43206337,0.87374437,3.7128944717411843,1.4243924099809575,0.42335624,0.5367083,2.481029205777081,4.016014575216372,0.71626675,0.85528696,1.8735126986976067,2.4295600529574664,0.42335624,0.445548,3.6853921080349776,2.9368841587981307,0.4518919,0.88956374,4.34322138037035,4.526592800603862,0.42335624,0.9019547,4.396422538710935,5.431753512753654,0.4797091,1.9396486,3.6852244919967427,2.964751064977785,0.42335624,1.0651972,5.168721245767287,4.961873200541707,63.374256,0.4772607
1468,frame_1468,2.0779353126008244,0.8393559,0.49597064,9.438750784178966,2.4415517218433878,0.29648888,0.18543231,3.3204733277738514,2.1739357946835582,0.5028651,0.35769394,2.394030531190588,2.702931694239625,0.45205456,0.47949323,3.9714500674016135,4.425591812052448,0.42350864,0.91271937,4.299587835586707,2.225786130362366,0.22828296,0.27290258,5.0255774300407206,3.608169732886935,0.22828296,0.45574483,4.272054296736862,5.850528363576917,0.6490013,0.66967326,2.780347706787649,4.1003615161271165,0.4322189,0.8252317,3.802472305659579,1.5171198521799436,0.42350864,0.5621347,2.4644375337455275,3.982568142052022,0.7165246,0.8885728,1.8240944141471631,2.4117959179471185,0.42350864,0.45893532,3.750928524772958,2.89778572192009,0.45205456,0.75289476,4.279383916795958,4.475078072346376,0.42350864,0.873644,4.4096250655690055,5.5195933263900265,0.47988176,1.9199661,3.719680285626029,2.972258188010518,0.42350864,1.1947252,5.149651882816375,4.96201983304679,63.397064,0.48090386
1469,frame_1469,2.078833530481411,0.8390991,0.4951992,9.513132860734142,2.4352997127138383,0.29639822,0.22007623,3.320410122215148,2.140320224953021,0.5027113,0.35677648,2.4148571805194075,2.788735383013449,0.45191634,0.45491484,4.057270884750747,4.507567327301233,0.42337912,0.87295556,4.264372544862864,2.2744500888812205,0.22821316,0.28560257,4.981861681457718,3.545175972725453,0.22821316,0.46333265,4.317958332438303,5.790460346175187,0.6488029,0.7014096,2.7869889746667598,4.117676283587186,0.43208674,0.86589557,3.599831142724405,1.4641073540790586,0.42337912,0.5397672,2.480571147330165,4.041876732718849,0.7163055,0.9330702,1.855998372326835,2.428382191268102,0.42337912,0.46028656,3.71132818197554,3.006767185077213,0.45191634,0.8040876,4.2921974872319,4.482361789541672,0.42337912,0.88388175,4.500825961015387,5.455674885825042,0.47973502,1.85519,3.6241941823803208,2.96324481619883,0.42337912,1.0757148,5.188663565162588,4.95721029144644,63.37768,0.4897798
1470,frame_1470,2.0610034962150365,0.8388892,0.49474278,9.482132684564565,2.441965607686932,0.29632404,0.20290694,3.2982788779442282,2.1485212001088376,0.5025855,0.33802608,2.3793084965047795,2.772445679043929,0.45180327,0.48230022,4.026411871534663,4.558243704254058,0.42327318,0.886908,4.30424763563121,2.2182202836706693,0.22815606,0.26134226,5.016212524309546,3.605633730970418,0.22815606,0.43400654,4.337736726015996,5.801721496484372,0.6486405,0.7027834,2.772483478540356,4.133520581237814,0.4319786,0.84074765,3.6155972927072617,1.4903985791534091,0.42327318,0.5710471,2.4229189866279124,4.027783100007732,0.71612626,0.847007,1.9199863088468518,2.413445538318865,0.42327318,0.39557412,3.7080707865629674,3.0316931147133315,0.45180327,0.82434297,4.25722231674113,4.487568233417526,0.42327318,0.7932535,4.496356418493908,5.413247061975752,0.47961497,1.9829032,3.7234244879619354,3.019911011802271,0.42327318,1.1571484,5.169887784269686,4.954994812208598,63.36182,0.4758618
1471,frame_1471,2.079751447826703,0.8391479,0.49978194,9.442655686613602,2.465970483180098,0.29641545,0.17870647,3.318011464292227,2.165082756278584,0.5027405,0.33768263,2.398899425142186,2.7737498507647627,0.45194262,0.51979655,3.986506699835247,4.53140870835804,0.42340374,0.8499698,4.292624844553749,2.2681047703067123,0.22822642,0.25289285,5.010961112710673,3.610283922377784,0.22822642,0.4199336,4.238891367875896,5.810643525581659,0.64884055,0.6786909,2.7632231481121123,4.127506974022907,0.43211186,0.8641919,3.6577338388022014,1.435789591165513,0.42340374,0.53849185,2.409889266608336,3.961595594500329,0.71634716,0.90552235,1.8909886167081675,2.3699904902685893,0.42340374,0.44446105,3.690938564146551,3.0114867318896925,0.45194262,0.894886,4.280361861739982,4.500275816014622,0.42340374,0.74423444,4.439202060904042,5.521951350860903,0.47976294,2.0999217,3.7561634732083147,2.9910686203754318,0.42340374,1.2444022,5.12158319245831,4.968307801737289,63.38137,0.4737166
1472,frame_1472,2.0745317279076847,0.83890367,0.4976173,9.525949980436689,2.466093446166536,0.29632917,0.1944457,3.3173895754282112,2.114790398850094,0.5025942,0.35958457,2.3997672437238657,2.8012576181724147,0.45181105,0.5218297,3.9097483061043303,4.653080437512802,0.4232805,0.82343155,4.333412336029452,2.287493806074653,0.22816,0.26147273,5.0962700848595395,3.5736854026294487,0.22816,0.41655484,4.291512885819037,5.81389606122022,0.6486517,0.66955674,2.7259490616938202,4.131196839150517,0.43198606,0.91708034,3.7330897666291216,1.485869474888083,0.4232805,0.5632167,2.405591993706898,4.115560496813973,0.71613866,0.92748606,1.8634880727812486,2.415991408027036,0.4232805,0.4703172,3.6543433014892477,3.08070544862147,0.45181105,0.95195746,4.2912516418440845,4.456461692345606,0.4232805,0.74226767,4.343962091675702,5.643442449451339,0.4796233,2.1430416,3.740083664245762,2.889081716447778,0.4232805,1.3218153,5.1647421934288475,4.969394591297101,63.362915,0.4842472
1473,frame_1473,2.0745711322630345,0.8394391,0.49539417,9.524877762628623,2.4574548672224386,0.2965183,0.21953651,3.3523374207966206,2.094802557553009,0.5029149,0.33853447,2.360843549631602,2.803073035115018,0.45209938,0.50718737,3.943263975123697,4.647511363372126,0.4235506,0.85152847,4.290531235130547,2.297014365789929,0.22830561,0.24137524,5.178031280214198,3.5617590520488416,0.22830561,0.4094683,4.34714828998232,5.80251818005481,0.6490657,0.6694611,2.7956074170962446,4.159601809776692,0.43226177,0.91037786,3.8016059587229396,1.4855531907640098,0.4235506,0.5384833,2.497777833102889,4.058213950635188,0.71659565,0.8857577,1.8466097014210918,2.419159430589825,0.4235506,0.4354733,3.7440577226285443,3.029465720610818,0.45209938,0.987075,4.419835893003616,4.476411690426884,0.4235506,0.7553358,4.438899060354806,5.734463863030839,0.47992936,2.0997005,3.7491991910390916,2.876177160394722,0.4235506,1.3683667,5.191145777400127,4.971684610953765,63.403355,0.49818653
1474,frame_1474,2.055467382228696,0.8381407,0.5007477,9.469927300070916,2.45874718070665,0.29605967,0.20641007,3.3232787612326633,2.115721493839889,0.5021371,0.40297297,2.37071486193951,2.8022071121720944,0.4514002,0.5195275,3.9241538977521713,4.625840234468994,0.42289555,0.8493161,4.363639049044626,2.268710318641636,0.22795251,0.30986482,5.152867506903536,3.6224618173535945,0.22795251,0.4612482,4.392768428893277,5.810835093197345,0.6480618,0.67189884,2.7532970279718634,4.135113580468289,0.43159324,0.88655955,3.7623693081029184,1.5101223747432528,0.42289555,0.51326585,2.35684234812879,4.027966679312475,0.71548736,0.92334217,1.7683896997753177,2.386047821204909,0.42289555,0.50540143,3.6867905903040152,3.0168453597992837,0.4514002,0.9732954,4.287461968024651,4.43839388091542,0.42289555,0.7897178,4.4905473991733125,5.71047103075479,0.4791871,2.0880964,3.601034904855925,2.8613707854960766,0.42289555,1.2441974,5.17048959507696,4.961173008162132,63.305294,0.49644104
1475,frame_1475,2.0579553580823,0.8386894,0.50497526,9.488458033652096,2.464680047296601,0.29625344,0.20494302,3.309743295813197,2.143331051299774,0.5024658,0.38506377,2.39281781463673,2.798050291648105,0.45169562,0.50924855,3.9901593080608766,4.633015250904434,0.42317232,0.8627455,4.3841864282915255,2.328552385326105,0.22810169,0.3089144,5.080149920449208,3.485382993255646,0.22810169,0.5450442,4.403955681286335,5.809408889997422,0.648486,0.72133464,2.739188897937328,4.114558437229658,0.4318757,0.8821106,3.6680486191413317,1.505448389613166,0.42317232,0.56404376,2.346513484227813,3.965372873017039,0.7159557,0.86594814,1.790823893326527,2.4377257762173272,0.42317232,0.53435016,3.7049719277496513,2.9661923739702,0.45169562,0.9828728,4.12501360324919,4.391448406647601,0.42317232,0.7466437,4.396100282705091,5.675371942490156,0.47950074,1.9912105,3.645367265731692,2.897871922118524,0.42317232,1.2196848,5.189647956606501,4.958340458369389,63.346725,0.51080906
1476,frame_1476,2.06718120149914,0.8384567,0.51105124,9.515412237347055,2.4543460740751444,0.29617125,0.20652665,3.33417404548635,2.124866924870821,0.50232637,0.4098151,2.4075864381619287,2.7879230961778942,0.45157027,0.48417714,4.071280028768091,4.574918035778768,0.42305493,0.88047945,4.38139147690363,2.3045409120777203,0.2280384,0.35038918,5.078212418713386,3.3730019528757587,0.2280384,0.41104704,4.372115384184165,5.770291511410197,0.6483061,0.6818385,2.816625982491571,4.067538051410543,0.43175587,0.85516447,3.6587000212644325,1.4835292970374545,0.42305493,0.5411189,2.3799796055163043,3.970852525501675,0.715757,0.9582465,1.8258898123505012,2.459414838785712,0.42305493,0.4988344,3.8190553722500398,2.9512714107756137,0.45157027,0.95951474,4.145617473568949,4.244415224463572,0.42305493,0.82487386,4.494678439723068,5.513182086739133,0.47936767,1.9401784,3.6862646625629685,2.9652439262006154,0.42305493,1.1458956,5.17936124838178,4.957821439477236,63.329147,0.5014054
1477,frame_1477,2.05274434298989,0.8383577,0.5185606,9.488467977974457,2.4518188920659187,0.29613632,0.20775715,3.2714428580960977,2.183019276216956,0.5022671,0.34542716,2.469855200730195,2.788997457795895,0.45151702,0.48243114,4.010487204063298,4.471473633450099,0.423005,0.85862356,4.3463725308540635,2.214595347157227,0.2280115,0.30473936,5.213396985829767,3.5893126020991746,0.2280115,0.41696835,4.367825436530761,5.805776932556223,0.6482296,0.6727204,2.854172875907022,4.104794548115454,0.43170494,0.8116619,3.711205958635892,1.4994817772077436,0.423005,0.45487314,2.3576527160183716,4.018681982280103,0.7156726,0.8995773,1.825777324859955,2.440684649371073,0.423005,0.4570755,3.8560153743979133,2.90646172928476,0.45151702,0.9366177,4.234000450152215,4.41786203837341,0.423005,0.7172071,4.542979203392292,5.515960851918713,0.47931117,1.879917,3.608556486538697,2.9862774137952792,0.423005,1.0167835,5.159573413407889,4.963513595880725,63.32168,0.49676266
1478,frame_1478,2.0467005516130463,0.84008163,0.52623403,9.422826808708617,2.4060843616369487,0.29674527,0.20236178,3.3296670497833896,2.142408561126244,0.50329995,0.31509238,2.441700556026066,2.809360467975958,0.45244548,0.47458068,3.966444895049506,4.528502233625789,0.42387486,0.8936626,4.255110489404998,2.258068868662652,0.22848037,0.3096005,5.0941998373876265,3.586694589234097,0.22848037,0.41489667,4.351101401272588,5.792640336172428,0.64956254,0.6984075,2.8098372491390915,4.0849280167004505,0.43259266,0.84863555,3.7387286652211196,1.6085219152504764,0.42387486,0.48864245,2.3147209135893863,3.9605384117872937,0.71714425,0.9131621,1.8320559541166859,2.4019912420782363,0.42387486,0.4516012,3.8470379845144422,2.897530152748183,0.45244548,0.9744082,4.113473109511761,4.399307530136823,0.42387486,0.7731001,4.481478525148037,5.575300720979568,0.48029676,1.8074847,3.5656487203270606,3.0679642479350857,0.42387486,1.0596793,5.144666812536228,4.94650060103162,63.45189,0.5141426
